Faculty,Course,rid,item,rating
4,15,403,9,4
4,15,403,10,4
4,15,403,11,4
4,15,403,12,4
4,15,469,1,5
4,15,469,2,5
4,15,469,3,5
4,15,469,4,5
4,15,469,5,5
4,15,469,6,5
4,15,469,7,5
4,15,469,8,5
4,15,469,9,5
4,15,469,10,5
4,15,469,11,5
4,15,469,12,5
4,15,502,1,4
4,15,502,2,5
4,15,502,3,4
4,15,502,4,5
4,15,502,5,4
4,15,502,6,5
4,15,502,7,4
4,15,502,8,5
4,15,502,9,4
4,15,502,10,5
4,15,502,11,4
4,15,502,12,5
4,15,509,1,3
4,15,509,2,3
4,15,509,3,3
4,15,509,4,3
4,15,509,5,3
4,15,509,6,3
4,15,509,7,3
4,15,509,8,3
4,15,509,9,3
4,15,509,10,3
4,15,509,11,3
4,15,509,12,3
4,15,517,1,4
4,15,517,2,4
4,15,517,3,5
4,15,517,4,4
4,15,517,5,4
4,15,517,6,4
4,15,517,7,4
4,15,517,8,4
4,15,517,9,4
4,15,517,10,4
4,15,517,11,4
4,15,517,12,5
4,15,521,1,5
4,15,521,2,5
4,15,521,3,5
4,15,521,4,5
4,15,521,5,5
4,15,521,6,5
4,15,521,7,5
4,15,521,8,5
4,15,521,9,5
4,15,521,10,5
4,15,521,11,5
4,15,521,12,5
4,15,523,1,5
4,15,523,2,5
4,15,523,3,4
4,15,523,4,5
4,15,523,5,4
4,15,523,6,5
4,15,523,7,5
4,15,523,8,5
4,15,523,9,5
4,15,523,10,5
4,15,523,11,4
4,15,523,12,5
4,15,532,1,2
4,15,532,2,2
4,15,532,3,2
4,15,532,4,2
4,15,532,5,2
4,15,532,6,2
4,15,532,7,2
4,15,532,8,2
4,15,532,9,2
4,15,532,10,2
4,15,532,11,2
4,15,532,12,2
4,15,534,1,2
4,15,534,2,2
4,15,534,3,2
4,15,534,4,2
4,15,534,5,2
4,15,534,6,2
4,15,534,7,2
4,15,534,8,2
4,15,534,9,2
4,15,534,10,2
4,15,534,11,2
4,15,534,12,2
4,15,538,1,5
4,15,538,2,5
4,15,538,3,5
4,15,538,4,5
4,15,538,5,5
4,15,538,6,5
4,15,538,7,5
4,15,538,8,5
4,15,538,9,5
4,15,538,10,5
4,15,538,11,5
4,15,538,12,4
4,15,542,1,4
4,15,542,2,4
4,15,542,3,4
4,15,542,4,4
4,15,542,5,4
4,15,542,6,5
4,15,542,7,5
4,15,542,8,5
4,15,542,9,5
4,15,542,10,4
4,15,542,11,4
4,15,542,12,4
4,15,545,1,5
4,15,545,2,5
4,15,545,3,5
4,15,545,4,5
4,15,545,5,5
4,15,545,6,5
4,15,545,7,5
4,15,545,8,5
4,15,545,9,5
4,15,545,10,5
4,15,545,11,5
4,15,545,12,5
4,15,573,1,5
4,15,573,2,5
4,15,573,3,5
4,15,573,4,5
4,15,573,5,5
4,15,573,6,5
4,15,573,7,5
4,15,573,8,5
4,15,573,9,5
4,15,573,10,5
4,15,573,11,5
4,15,573,12,5
4,15,577,1,5
4,15,577,2,5
4,15,577,3,5
4,15,577,4,5
4,15,577,5,5
4,15,577,6,5
4,15,577,7,5
4,15,577,8,5
4,15,577,9,5
4,15,577,10,5
4,15,577,11,5
4,15,577,12,5
4,15,581,1,3
4,15,581,2,3
4,15,581,3,3
4,15,581,4,3
4,15,581,5,3
4,15,581,6,3
4,15,581,7,3
4,15,581,8,3
4,15,581,9,2
4,15,581,10,3
4,15,581,11,3
4,15,581,12,2
4,15,593,1,5
4,15,593,2,5
4,15,593,3,5
4,15,593,4,5
4,15,593,5,5
4,15,593,6,5
4,15,593,7,5
4,15,593,8,5
4,15,593,9,5
4,15,593,10,5
4,15,593,11,5
4,15,593,12,5
4,15,595,1,5
4,15,595,2,4
4,15,595,3,5
4,15,595,4,5
4,15,595,5,5
4,15,595,6,4
4,15,595,7,5
4,15,595,8,5
4,15,595,9,4
4,15,595,10,5
4,15,595,11,4
4,15,595,12,5
4,15,600,1,5
4,15,600,2,5
4,15,600,3,5
4,15,600,4,5
4,15,600,5,5
4,15,600,6,5
4,15,600,7,5
4,15,600,8,5
4,15,600,9,5
4,15,600,10,5
4,15,600,11,5
4,15,600,12,5
4,15,645,1,4
4,15,645,2,4
4,15,645,3,5
4,15,645,4,5
4,15,645,5,5
4,15,645,6,5
4,15,645,7,5
4,15,645,8,4
4,15,645,9,5
4,15,645,10,4
4,15,645,11,5
4,15,645,12,5
4,15,687,1,5
4,15,687,2,5
4,15,687,3,5
4,15,687,4,5
4,15,687,5,5
4,15,687,6,5
4,15,687,7,5
4,15,687,8,5
4,15,687,9,5
4,15,687,10,5
4,15,687,11,5
4,15,687,12,5
4,15,735,1,5
4,15,735,2,5
4,15,735,3,5
4,15,735,4,5
4,15,735,5,5
4,15,735,6,5
4,15,735,7,5
4,15,735,8,5
4,15,735,9,5
4,15,735,10,5
4,15,735,11,5
4,15,735,12,5
4,15,773,1,5
4,15,773,2,5
4,15,773,3,5
4,15,773,4,5
4,15,773,5,5
4,15,773,6,5
4,15,773,7,5
4,15,773,8,5
4,15,773,9,5
4,15,773,10,5
4,15,773,11,5
4,15,773,12,5
4,15,780,1,5
4,15,780,2,5
4,15,780,3,5
4,15,780,4,5
4,15,780,5,5
4,15,780,6,5
4,15,780,7,5
4,15,780,8,5
4,15,780,9,5
4,15,780,10,5
4,15,780,11,5
4,15,780,12,5
4,15,781,1,5
4,15,781,2,5
4,15,781,3,5
4,15,781,4,5
4,15,781,5,5
4,15,781,6,5
4,15,781,7,5
4,15,781,8,5
4,15,781,9,5
4,15,781,10,5
4,15,781,11,5
4,15,781,12,5
4,15,880,1,5
4,15,880,2,5
4,15,880,3,5
4,15,880,4,5
4,15,880,5,5
4,15,880,6,5
4,15,880,7,5
4,15,880,8,5
4,15,880,9,4
4,15,880,10,5
4,15,880,11,5
4,15,880,12,5
4,15,900,1,5
4,15,900,2,5
4,15,900,3,4
4,15,900,4,5
4,15,900,5,4
4,15,900,6,4
4,15,900,7,5
4,15,900,8,4
4,15,900,9,4
4,15,900,10,5
4,15,900,11,5
4,15,900,12,4
4,15,941,1,5
4,15,941,2,5
4,15,941,3,5
4,15,941,4,5
4,15,941,5,5
4,15,941,6,5
4,15,941,7,5
4,15,941,8,5
4,15,941,9,5
4,15,941,10,5
4,15,941,11,5
4,15,941,12,5
4,15,1060,1,3
4,15,1060,2,3
4,15,1060,3,2
4,15,1060,4,2
4,15,1060,5,2
4,15,1060,6,3
4,15,1060,7,3
4,15,1060,8,3
4,15,1060,9,2
4,15,1060,10,2
4,15,1060,11,3
4,15,1060,12,2
4,15,1105,1,4
4,15,1105,2,4
4,15,1105,3,5
4,15,1105,4,4
4,15,1105,5,5
4,15,1105,6,5
4,15,1105,7,5
4,15,1105,8,4
4,15,1105,9,5
4,15,1105,10,4
4,15,1105,11,5
4,15,1105,12,4
4,15,1167,1,5
4,15,1167,2,4
4,15,1167,3,5
4,15,1167,4,5
4,15,1167,5,5
4,15,1167,6,5
4,15,1167,7,5
4,15,1167,8,5
4,15,1167,9,5
4,15,1167,10,5
4,15,1167,11,5
4,15,1167,12,5
4,15,1315,1,1
4,15,1315,2,1
4,15,1315,3,1
4,15,1315,4,1
4,15,1315,5,1
4,15,1315,6,1
4,15,1315,7,1
4,15,1315,8,1
4,15,1315,9,1
4,15,1315,10,1
4,15,1315,11,1
4,15,1315,12,1
4,15,1471,1,5
4,15,1471,2,5
4,15,1471,3,5
4,15,1471,4,5
4,15,1471,5,5
4,15,1471,6,5
4,15,1471,7,5
4,15,1471,8,5
4,15,1471,9,5
4,15,1471,10,5
4,15,1471,11,5
4,15,1471,12,5
4,15,1502,1,2
4,15,1502,2,2
4,15,1502,3,2
4,15,1502,4,2
4,15,1502,5,2
4,15,1502,6,2
4,15,1502,7,2
4,15,1502,8,2
4,15,1502,9,2
4,15,1502,10,2
4,15,1502,11,2
4,15,1502,12,2
4,15,1567,1,5
4,15,1567,2,4
4,15,1567,3,5
4,15,1567,4,5
4,15,1567,5,5
4,15,1567,6,5
4,15,1567,7,5
4,15,1567,8,5
4,15,1567,9,5
4,15,1567,10,5
4,15,1567,11,5
4,15,1567,12,4
4,15,1582,1,5
4,15,1582,2,5
4,15,1582,3,5
4,15,1582,4,5
4,15,1582,5,5
4,15,1582,6,5
4,15,1582,7,4
4,15,1582,8,5
4,15,1582,9,5
4,15,1582,10,5
4,15,1582,11,5
4,15,1582,12,5
4,15,1744,1,5
4,15,1744,2,4
4,15,1744,3,4
4,15,1744,4,4
4,15,1744,5,4
4,15,1744,6,5
4,15,1744,7,5
4,15,1744,8,5
4,15,1744,9,4
4,15,1744,10,5
4,15,1744,11,4
4,15,1744,12,4
4,15,2156,1,5
4,15,2156,2,5
4,15,2156,3,5
4,15,2156,4,5
4,15,2156,5,5
4,15,2156,6,5
4,15,2156,7,5
4,15,2156,8,5
4,15,2156,9,5
4,15,2156,10,5
4,15,2156,11,5
4,15,2156,12,5
4,15,2364,1,4
4,15,2364,2,4
4,15,2364,3,5
4,15,2364,4,5
4,15,2364,5,5
4,15,2364,6,4
4,15,2364,7,5
4,15,2364,8,4
4,15,2364,9,5
4,15,2364,10,4
4,15,2364,11,5
4,15,2364,12,4
4,15,2475,1,5
4,15,2475,2,5
4,15,2475,3,5
4,15,2475,4,5
4,15,2475,5,5
4,15,2475,6,5
4,15,2475,7,5
4,15,2475,8,5
4,15,2475,9,5
4,15,2475,10,5
4,15,2475,11,5
4,15,2475,12,5
4,15,2675,1,5
4,15,2675,2,5
4,15,2675,3,5
4,15,2675,4,5
4,15,2675,5,5
4,15,2675,6,5
4,15,2675,7,5
4,15,2675,8,5
4,15,2675,9,5
4,15,2675,10,5
4,15,2675,11,5
4,15,2675,12,5
4,15,3062,1,5
4,15,3062,2,5
4,15,3062,3,5
4,15,3062,4,5
4,15,3062,5,5
4,15,3062,6,5
4,15,3062,7,5
4,15,3062,8,5
4,15,3062,9,5
4,15,3062,10,5
4,15,3062,11,5
4,15,3062,12,5
4,15,3164,1,4
4,15,3164,2,4
4,15,3164,3,4
4,15,3164,4,4
4,15,3164,5,4
4,15,3164,6,4
4,15,3164,7,4
4,15,3164,8,4
4,15,3164,9,4
4,15,3164,10,4
4,15,3164,11,4
4,15,3164,12,4
4,15,3354,1,5
4,15,3354,2,5
4,15,3354,3,5
4,15,3354,4,5
4,15,3354,5,5
4,15,3354,6,5
4,15,3354,7,5
4,15,3354,8,5
4,15,3354,9,5
4,15,3354,10,5
4,15,3354,11,5
4,15,3354,12,5
4,15,3599,1,5
4,15,3599,2,5
4,15,3599,3,5
4,15,3599,4,5
4,15,3599,5,5
4,15,3599,6,5
4,15,3599,7,5
4,15,3599,8,5
4,15,3599,9,5
4,15,3599,10,5
4,15,3599,11,5
4,15,3599,12,5
4,15,3635,1,5
4,15,3635,2,5
4,15,3635,3,5
4,15,3635,4,5
4,15,3635,5,5
4,15,3635,6,5
4,15,3635,7,5
4,15,3635,8,5
4,15,3635,9,5
4,15,3635,10,5
4,15,3635,11,5
4,15,3635,12,5
4,15,3765,1,5
4,15,3765,2,5
4,15,3765,3,5
4,15,3765,4,5
4,15,3765,5,5
4,15,3765,6,5
4,15,3765,7,5
4,15,3765,8,5
4,15,3765,9,5
4,15,3765,10,5
4,15,3765,11,5
4,15,3765,12,5
4,15,4181,1,5
4,15,4181,2,5
4,15,4181,3,5
4,15,4181,4,5
4,15,4181,5,5
4,15,4181,6,5
4,15,4181,7,5
4,15,4181,8,5
4,15,4181,9,5
4,15,4181,10,5
4,15,4181,11,5
4,15,4181,12,5
4,15,4257,1,5
4,15,4257,2,5
4,15,4257,3,4
4,15,4257,4,5
4,15,4257,5,5
4,15,4257,6,4
4,15,4257,7,5
4,15,4257,8,5
4,15,4257,9,5
4,15,4257,10,5
4,15,4257,11,5
4,15,4257,12,5
4,15,4861,1,5
4,15,4861,2,5
4,15,4861,3,4
4,15,4861,4,5
4,15,4861,5,4
4,15,4861,6,5
4,15,4861,7,4
4,15,4861,8,5
4,15,4861,9,4
4,15,4861,10,5
4,15,4861,11,5
4,15,4861,12,5
4,15,4886,1,5
4,15,4886,2,5
4,15,4886,3,5
4,15,4886,4,5
4,15,4886,5,5
4,15,4886,6,5
4,15,4886,7,5
4,15,4886,8,5
4,15,4886,9,5
4,15,4886,10,5
4,15,4886,11,5
4,15,4886,12,5
4,15,5070,1,2
4,15,5070,2,2
4,15,5070,3,2
4,15,5070,4,2
4,15,5070,5,2
4,15,5070,6,2
4,15,5070,7,2
4,15,5070,8,2
4,15,5070,9,2
4,15,5070,10,2
4,15,5070,11,2
4,15,5070,12,2
4,15,5294,1,5
4,15,5294,2,5
4,15,5294,3,5
4,15,5294,4,5
4,15,5294,5,5
4,15,5294,6,5
4,15,5294,7,5
4,15,5294,8,5
4,15,5294,9,5
4,15,5294,10,5
4,15,5294,11,5
4,15,5294,12,5
4,15,5295,1,5
4,15,5295,2,5
4,15,5295,3,5
4,15,5295,4,5
4,15,5295,5,5
4,15,5295,6,5
4,15,5295,7,5
4,15,5295,8,5
4,15,5295,9,5
4,15,5295,10,5
4,15,5295,11,5
4,15,5295,12,5
4,15,5424,1,4
4,15,5424,2,5
4,15,5424,3,4
4,15,5424,4,5
4,15,5424,5,5
4,15,5424,6,5
4,15,5424,7,4
4,15,5424,8,5
4,15,5424,9,5
4,15,5424,10,4
4,15,5424,11,5
4,15,5424,12,5
4,15,5866,1,5
4,15,5866,2,5
4,15,5866,3,5
4,15,5866,4,5
4,15,5866,5,5
4,15,5866,6,5
4,15,5866,7,5
4,15,5866,8,5
4,15,5866,9,5
4,15,5866,10,5
4,15,5866,11,5
4,15,5866,12,5
4,15,6012,1,5
4,15,6012,2,5
4,15,6012,3,5
4,15,6012,4,5
4,15,6012,5,5
4,15,6012,6,5
4,15,6012,7,5
4,15,6012,8,5
4,15,6012,9,5
4,15,6012,10,5
4,15,6012,11,5
4,15,6012,12,5
4,15,6215,1,4
4,15,6215,2,4
4,15,6215,3,4
4,15,6215,4,4
4,15,6215,5,5
4,15,6215,6,5
4,15,6215,7,5
4,15,6215,8,5
4,15,6215,9,5
4,15,6215,10,5
4,15,6215,11,5
4,15,6215,12,5
4,15,6309,1,5
4,15,6309,2,5
4,15,6309,3,5
4,15,6309,4,5
4,15,6309,5,5
4,15,6309,6,5
4,15,6309,7,5
4,15,6309,8,5
4,15,6309,9,5
4,15,6309,10,5
4,15,6309,11,5
4,15,6309,12,5
4,15,6438,1,5
4,15,6438,2,5
4,15,6438,3,5
4,15,6438,4,5
4,15,6438,5,5
4,15,6438,6,5
4,15,6438,7,5
4,15,6438,8,5
4,15,6438,9,5
4,15,6438,10,5
4,15,6438,11,5
4,15,6438,12,5
4,15,6697,1,5
4,15,6697,2,5
4,15,6697,3,5
4,15,6697,4,5
4,15,6697,5,5
4,15,6697,6,5
4,15,6697,7,5
4,15,6697,8,5
4,15,6697,9,5
4,15,6697,10,5
4,15,6697,11,5
4,15,6697,12,5
4,15,6900,1,5
4,15,6900,2,5
4,15,6900,3,5
4,15,6900,4,5
4,15,6900,5,5
4,15,6900,6,5
4,15,6900,7,5
4,15,6900,8,5
4,15,6900,9,5
4,15,6900,10,5
4,15,6900,11,5
4,15,6900,12,5
4,15,7032,1,5
4,15,7032,2,4
4,15,7032,3,5
4,15,7032,4,5
4,15,7032,5,5
4,15,7032,6,5
4,15,7032,7,5
4,15,7032,8,5
4,15,7032,9,5
4,15,7032,10,5
4,15,7032,11,5
4,15,7032,12,5
4,15,7242,1,5
4,15,7242,2,5
4,15,7242,3,5
4,15,7242,4,5
4,15,7242,5,5
4,15,7242,6,5
4,15,7242,7,5
4,15,7242,8,5
4,15,7242,9,5
4,15,7242,10,5
4,15,7242,11,5
4,15,7242,12,5
4,15,7290,1,5
4,15,7290,2,5
4,15,7290,3,5
4,15,7290,4,5
4,15,7290,5,5
4,15,7290,6,5
4,15,7290,7,5
4,15,7290,8,5
4,15,7290,9,5
4,15,7290,10,5
4,15,7290,11,5
4,15,7290,12,5
4,15,7982,1,4
4,15,7982,2,4
4,15,7982,3,5
4,15,7982,4,4
4,15,7982,5,4
4,15,7982,6,4
4,15,7982,7,5
4,15,7982,8,4
4,15,7982,9,4
4,15,7982,10,4
4,15,7982,11,5
4,15,7982,12,4
4,15,8031,1,5
4,15,8031,2,5
4,15,8031,3,5
4,15,8031,4,5
4,15,8031,5,5
4,15,8031,6,5
4,15,8031,7,5
4,15,8031,8,5
4,15,8031,9,5
4,15,8031,10,5
4,15,8031,11,5
4,15,8031,12,5
4,15,8155,1,5
4,15,8155,2,5
4,15,8155,3,5
4,15,8155,4,5
4,15,8155,5,5
4,15,8155,6,5
4,15,8155,7,5
4,15,8155,8,5
4,15,8155,9,5
4,15,8155,10,5
4,15,8155,11,5
4,15,8155,12,5
4,15,8282,1,5
4,15,8282,2,5
4,15,8282,3,5
4,15,8282,4,5
4,15,8282,5,5
4,15,8282,6,5
4,15,8282,7,5
4,15,8282,8,5
4,15,8282,9,5
4,15,8282,10,5
4,15,8282,11,5
4,15,8282,12,5
4,15,8504,1,4
4,15,8504,2,4
4,15,8504,3,3
4,15,8504,4,4
4,15,8504,5,4
4,15,8504,6,3
4,15,8504,7,3
4,15,8504,8,3
4,15,8504,9,4
4,15,8504,10,3
4,15,8504,11,3
4,15,8504,12,3
4,15,8539,1,5
4,15,8539,2,5
4,15,8539,3,5
4,15,8539,4,5
4,15,8539,5,5
4,15,8539,6,5
4,15,8539,7,5
4,15,8539,8,5
4,15,8539,9,5
4,15,8539,10,5
4,15,8539,11,5
4,15,8539,12,5
4,15,8997,1,5
4,15,8997,2,5
4,15,8997,3,5
4,15,8997,4,5
4,15,8997,5,5
4,15,8997,6,5
4,15,8997,7,5
4,15,8997,8,5
4,15,8997,9,5
4,15,8997,10,5
4,15,8997,11,5
4,15,8997,12,5
4,15,9013,1,5
4,15,9013,2,5
4,15,9013,3,5
4,15,9013,4,5
4,15,9013,5,5
4,15,9013,6,5
4,15,9013,7,5
4,15,9013,8,5
4,15,9013,9,5
4,15,9013,10,5
4,15,9013,11,5
4,15,9013,12,5
4,15,9280,1,4
4,15,9280,2,4
4,15,9280,3,4
4,15,9280,4,4
4,15,9280,5,4
4,15,9280,6,4
4,15,9280,7,4
4,15,9280,8,4
4,15,9280,9,4
4,15,9280,10,4
4,15,9280,11,4
4,15,9280,12,4
4,15,9299,1,5
4,15,9299,2,5
4,15,9299,3,5
4,15,9299,4,5
4,15,9299,5,5
4,15,9299,6,5
4,15,9299,7,5
4,15,9299,8,5
4,15,9299,9,5
4,15,9299,10,5
4,15,9299,11,5
4,15,9299,12,5
4,15,9371,1,5
4,15,9371,2,5
4,15,9371,3,5
4,15,9371,4,5
4,15,9371,5,5
4,15,9371,6,5
4,15,9371,7,5
4,15,9371,8,5
4,15,9371,9,5
4,15,9371,10,5
4,15,9371,11,5
4,15,9371,12,5
4,15,9407,1,5
4,15,9407,2,5
4,15,9407,3,5
4,15,9407,4,5
4,15,9407,5,5
4,15,9407,6,5
4,15,9407,7,5
4,15,9407,8,5
4,15,9407,9,5
4,15,9407,10,5
4,15,9407,11,5
4,15,9407,12,5
4,15,9677,1,5
4,15,9677,2,5
4,15,9677,3,5
4,15,9677,4,5
4,15,9677,5,5
4,15,9677,6,5
4,15,9677,7,5
4,15,9677,8,5
4,15,9677,9,5
4,15,9677,10,5
4,15,9677,11,5
4,15,9677,12,5
4,94,283,1,4
4,94,283,2,4
4,94,283,3,4
4,94,283,4,4
4,94,283,5,4
4,94,283,6,4
4,94,283,7,4
4,94,283,8,4
4,94,283,9,4
4,94,283,10,4
4,94,283,11,4
4,94,283,12,4
4,94,520,1,3
4,94,520,2,3
4,94,520,3,3
4,94,520,4,3
4,94,520,5,3
4,94,520,6,2
4,94,520,7,3
4,94,520,8,3
4,94,520,9,2
4,94,520,10,3
4,94,520,11,2
4,94,520,12,3
4,94,526,1,5
4,94,526,2,5
4,94,526,3,5
4,94,526,4,5
4,94,526,5,4
4,94,526,6,5
4,94,526,7,5
4,94,526,8,4
4,94,526,9,4
4,94,526,10,4
4,94,526,11,5
4,94,526,12,5
4,94,561,1,5
4,94,561,2,5
4,94,561,3,5
4,94,561,4,5
4,94,561,5,5
4,94,561,6,5
4,94,561,7,5
4,94,561,8,5
4,94,561,9,5
4,94,561,10,5
4,94,561,11,5
4,94,561,12,5
4,94,592,1,5
4,94,592,2,5
4,94,592,3,5
4,94,592,4,4
4,94,592,5,4
4,94,592,6,4
4,94,592,7,5
4,94,592,8,4
4,94,592,9,5
4,94,592,10,5
4,94,592,11,5
4,94,592,12,5
4,94,613,1,2
4,94,613,2,2
4,94,613,3,2
4,94,613,4,2
4,94,613,5,2
4,94,613,6,1
4,94,613,7,2
4,94,613,8,2
4,94,613,9,2
4,94,613,10,2
4,94,613,11,2
4,94,613,12,2
4,94,669,1,4
4,94,669,2,4
4,94,669,3,4
4,94,669,4,4
4,94,669,5,4
4,94,669,6,4
4,94,669,7,4
4,94,669,8,4
4,94,669,9,4
4,94,669,10,4
4,94,669,11,4
4,94,669,12,4
4,94,741,1,4
4,94,741,2,3
4,94,741,3,4
4,94,741,4,4
4,94,741,5,4
4,94,741,6,4
4,94,741,7,4
4,94,741,8,4
4,94,741,9,4
4,94,741,10,4
4,94,741,11,4
4,94,741,12,4
4,94,793,1,3
4,94,793,2,3
4,94,793,3,3
4,94,793,4,3
4,94,793,5,3
4,94,793,6,3
4,94,793,7,3
4,94,793,8,3
4,94,793,9,3
4,94,793,10,3
4,94,793,11,3
4,94,793,12,3
4,94,838,1,4
4,94,838,2,4
4,94,838,3,5
4,94,838,4,4
4,94,838,5,5
4,94,838,6,4
4,94,838,7,5
4,94,838,8,5
4,94,838,9,5
4,94,838,10,5
4,94,838,11,5
4,94,838,12,5
4,94,996,1,4
4,94,996,2,4
4,94,996,3,4
4,94,996,4,4
4,94,996,5,4
4,94,996,6,4
4,94,996,7,4
4,94,996,8,4
4,94,996,9,4
4,94,996,10,4
4,94,996,11,4
4,94,996,12,4
4,94,1008,1,4
4,94,1008,2,4
4,94,1008,3,5
4,94,1008,4,4
4,94,1008,5,5
4,94,1008,6,5
4,94,1008,7,5
4,94,1008,8,5
4,94,1008,9,4
4,94,1008,10,5
4,94,1008,11,4
4,94,1008,12,4
4,94,1529,1,2
4,94,1529,2,1
4,94,1529,3,2
4,94,1529,4,1
4,94,1529,5,2
4,94,1529,6,1
4,94,1529,7,2
4,94,1529,8,2
4,94,1529,9,2
4,94,1529,10,2
4,94,1529,11,2
4,94,1529,12,2
4,94,3174,1,5
4,94,3174,2,5
4,94,3174,3,5
4,94,3174,4,5
4,94,3174,5,4
4,94,3174,6,4
4,94,3174,7,5
4,94,3174,8,5
4,94,3174,9,5
4,94,3174,10,5
4,94,3174,11,5
4,94,3174,12,5
4,94,4233,1,4
4,94,4233,2,4
4,94,4233,3,4
4,94,4233,4,4
4,94,4233,5,4
4,94,4233,6,4
4,94,4233,7,4
4,94,4233,8,4
4,94,4233,9,4
4,94,4233,10,4
4,94,4233,11,4
4,94,4233,12,4
4,94,4591,1,4
4,94,4591,2,4
4,94,4591,3,4
4,94,4591,4,4
4,94,4591,5,4
4,94,4591,6,4
4,94,4591,7,4
4,94,4591,8,4
4,94,4591,9,4
4,94,4591,10,4
4,94,4591,11,4
4,94,4591,12,4
4,94,4647,1,5
4,94,4647,2,4
4,94,4647,3,5
4,94,4647,4,4
4,94,4647,5,4
4,94,4647,6,4
4,94,4647,7,4
4,94,4647,8,4
4,94,4647,9,4
4,94,4647,10,4
4,94,4647,11,4
4,94,4647,12,4
4,94,4768,1,5
4,94,4768,2,5
4,94,4768,3,5
4,94,4768,4,5
4,94,4768,5,5
4,94,4768,6,5
4,94,4768,7,5
4,94,4768,8,5
4,94,4768,9,5
4,94,4768,10,5
4,94,4768,11,5
4,94,4768,12,5
4,94,5274,1,2
4,94,5274,2,2
4,94,5274,3,2
4,94,5274,4,2
4,94,5274,5,2
4,94,5274,6,2
4,94,5274,7,2
4,94,5274,8,2
4,94,5274,9,2
4,94,5274,10,2
4,94,5274,11,2
4,94,5274,12,2
4,94,5385,1,5
4,94,5385,2,5
4,94,5385,3,5
4,94,5385,4,4
4,94,5385,5,5
4,94,5385,6,5
4,94,5385,7,5
4,94,5385,8,5
4,94,5385,9,4
4,94,5385,10,5
4,94,5385,11,4
4,94,5385,12,5
4,94,5466,1,2
4,94,5466,2,2
4,94,5466,3,2
4,94,5466,4,2
4,94,5466,5,2
4,94,5466,6,2
4,94,5466,7,2
4,94,5466,8,2
4,94,5466,9,2
4,94,5466,10,2
4,94,5466,11,2
4,94,5466,12,2
4,94,5852,1,5
4,94,5852,2,5
4,94,5852,3,5
4,94,5852,4,5
4,94,5852,5,5
4,94,5852,6,5
4,94,5852,7,5
4,94,5852,8,5
4,94,5852,9,5
4,94,5852,10,5
4,94,5852,11,5
4,94,5852,12,5
4,94,6106,1,4
4,94,6106,2,4
4,94,6106,3,5
4,94,6106,4,4
4,94,6106,5,5
4,94,6106,6,5
4,94,6106,7,4
4,94,6106,8,4
4,94,6106,9,5
4,94,6106,10,5
4,94,6106,11,5
4,94,6106,12,5
4,94,6324,1,5
4,94,6324,2,5
4,94,6324,3,5
4,94,6324,4,5
4,94,6324,5,5
4,94,6324,6,5
4,94,6324,7,5
4,94,6324,8,5
4,94,6324,9,5
4,94,6324,10,5
4,94,6324,11,5
4,94,6324,12,5
4,94,6371,1,5
4,94,6371,2,5
4,94,6371,3,5
4,94,6371,4,5
4,94,6371,5,5
4,94,6371,6,5
4,94,6371,7,5
4,94,6371,8,5
4,94,6371,9,5
4,94,6371,10,5
4,94,6371,11,5
4,94,6371,12,5
4,94,6520,1,4
4,94,6520,2,4
4,94,6520,3,4
4,94,6520,4,4
4,94,6520,5,4
4,94,6520,6,4
4,94,6520,7,4
4,94,6520,8,4
4,94,6520,9,4
4,94,6520,10,4
4,94,6520,11,4
4,94,6520,12,4
4,94,6593,1,5
4,94,6593,2,5
4,94,6593,3,5
4,94,6593,4,5
4,94,6593,5,5
4,94,6593,6,5
4,94,6593,7,5
4,94,6593,8,5
4,94,6593,9,5
4,94,6593,10,5
4,94,6593,11,5
4,94,6593,12,5
4,94,7133,1,3
4,94,7133,2,2
4,94,7133,3,5
4,94,7133,4,4
4,94,7133,5,4
4,94,7133,6,4
4,94,7133,7,4
4,94,7133,8,4
4,94,7133,9,4
4,94,7133,10,4
4,94,7133,11,4
4,94,7133,12,4
4,94,7219,1,4
4,94,7219,2,4
4,94,7219,3,4
4,94,7219,4,4
4,94,7219,5,4
4,94,7219,6,4
4,94,7219,7,4
4,94,7219,8,4
4,94,7219,9,4
4,94,7219,10,4
4,94,7219,11,4
4,94,7219,12,4
4,94,7479,1,5
4,94,7479,2,5
4,94,7479,3,4
4,94,7479,4,5
4,94,7479,5,5
4,94,7479,6,5
4,94,7479,7,5
4,94,7479,8,5
4,94,7479,9,5
4,94,7479,10,5
4,94,7479,11,4
4,94,7479,12,5
4,94,7554,1,5
4,94,7554,2,5
4,94,7554,3,5
4,94,7554,4,5
4,94,7554,5,5
4,94,7554,6,5
4,94,7554,7,5
4,94,7554,8,5
4,94,7554,9,5
4,94,7554,10,5
4,94,7554,11,5
4,94,7554,12,5
4,94,7676,1,4
4,94,7676,2,4
4,94,7676,3,4
4,94,7676,4,4
4,94,7676,5,4
4,94,7676,6,4
4,94,7676,7,4
4,94,7676,8,4
4,94,7676,9,4
4,94,7676,10,4
4,94,7676,11,4
4,94,7676,12,4
4,94,7900,1,4
4,94,7900,2,4
4,94,7900,3,3
4,94,7900,4,3
4,94,7900,5,4
4,94,7900,6,3
4,94,7900,7,4
4,94,7900,8,3
4,94,7900,9,4
4,94,7900,10,4
4,94,7900,11,3
4,94,7900,12,4
